filename,mean_bitplane0,var_bitplane0,energy_bitplane0,entropy_bitplane0,mean_bitplane1,var_bitplane1,energy_bitplane1,entropy_bitplane1,mean_bitplane2,var_bitplane2,energy_bitplane2,entropy_bitplane2,mean_bitplane3,var_bitplane3,energy_bitplane3,entropy_bitplane3,mean_bitplane4,var_bitplane4,energy_bitplane4,entropy_bitplane4,mean_bitplane5,var_bitplane5,energy_bitplane5,entropy_bitplane5,mean_bitplane6,var_bitplane6,energy_bitplane6,entropy_bitplane6,mean_bitplane7,var_bitplane7,energy_bitplane7,entropy_bitplane7,mean_intensity,var_intensity,entropy_intensity,skewness,kurtosis,residual_mean,residual_var,residual_entropy,dct_mean,dct_var,dct_entropy,label
000000038131.png,0.4994759114583333,0.2499997253312005,153439,0.6931466312222456,0.4997200520833333,0.24999992162916396,153514,0.6931470238182651,0.4998502604166667,0.24999997757805714,153554,0.693147135716059,0.48834309895833333,0.24986411665810485,150019,0.6928753892517573,0.537431640625,0.24859887228012084,165099,0.6903423016893,0.42611328125,0.24454075279235843,130902,0.6821885970861171,0.32196940104166666,0.21830510583453697,98909,0.6283450340947654,0.435712890625,0.24586716756820678,133851,0.6848585900182134,106.016884765625,3438.3897507119823,5.302807516667764,0.11964373820085929,-0.93268546569566,96.88154296875,14080.108995275501,1.9973428604651673,13.274692885626333,14501.752134912094,1.6619716603661403,0
000000293381.png,0.5101690573770492,0.24989659027206218,139419,0.6929403468436145,0.5241400761124122,0.24941725672528706,143237,0.6919812408015193,0.4898309426229508,0.24989659027206218,133861,0.6929403468436145,0.37912397540983606,0.23538898667927807,103607,0.6636336411467926,0.7260282494145199,0.19891123046660755,198409,0.5871693382147032,0.012082845433255269,0.011936850279491328,3302,0.06536701767143208,0.013180620608899298,0.013006891849263551,3602,0.07015237968206045,0.9872987412177986,0.012539936807548967,269809,0.06807463802847437,145.77166642271663,93.4118530924733,3.139158826042571,-3.163645093374149,42.25366436768015,6.881795228337237,1403.1457356237597,0.23924029678560343,18.22194317312813,21003.65815948939,0.20116238460105446,1
000000147191.png,0.49941817915690867,0.24999966148450653,136481,0.6931465035288056,0.5079771662763466,0.2499363648181996,138820,0.6930199047965461,0.5132245316159251,0.24982511176353941,140254,0.6927973632944149,0.5084345725995316,0.24992885798506326,138945,0.6930048897810551,0.5470286885245902,0.24778830245565717,149492,0.6887172401398933,0.5616510538641686,0.24619914755743735,153488,0.6855260956001901,0.6252341920374708,0.23431639714472188,170864,0.6614434898500072,0.4111094847775176,0.2420984763034817,112348,0.6772598171283639,126.99804230093677,4478.783730798562,5.345716983208201,0.5044828769260524,-0.7346863508567858,89.75170155152225,12924.366388717723,2.3885597727113654,16.033246577915783,20408.250806058553,2.003509150927049,2
000000538365.png,0.4988676470588235,0.2499987177768165,135692,0.6931446161113863,0.4962389705882353,0.2499858546577638,134977,0.6931188896086793,0.48941544117647057,0.2498879671145112,133121,0.6929230980508108,0.4656544117647059,0.24882038056877162,126658,0.6907860828508633,0.4975110294117647,0.24999380502541083,135323,0.6931347905595964,0.5724705882352941,0.2447480138408304,155712,0.6826061178553692,0.5472794117647058,0.24776465722318344,148860,0.688669808720237,0.20238970588235294,0.1614281128352076,55050,0.5036974663737841,94.38524264705882,1587.7094851617107,4.962782570302673,-0.19547459423653984,-0.8307148048753361,51.0766875,9821.456630056751,1.1586658767544598,11.741002998285259,10347.801140752277,0.9013349360943872,2
000000237270.png,0.5011709601873536,0.24999862885223964,136960,0.6931444382619179,0.5005379098360656,0.2499997106530083,136787,0.6931466018658502,0.4974092505854801,0.2499932880174712,135932,0.6931337565348193,0.5549473067915691,0.2469807934763532,151656,0.687096554272478,0.4576954039812646,0.24821032115569164,125079,0.6895635399949284,0.6720872365339579,0.22038598302210569,183668,0.6326906233920806,0.29728849531615925,0.20890804586881323,81243,0.6085493142445644,0.573528981264637,0.24459348891418461,156734,0.6822948434731255,129.19955357142857,3361.0957755618256,4.846165756166682,-0.5629257425202568,-1.0111419126649743,55.495696721311475,10204.816916493503,1.4784275173371304,16.31933131499951,19882.903065614068,1.247354005206168,0
000000478366.png,0.4996419270833333,0.24999987178378635,153490,0.6931469241274961,0.5009537760416667,0.24999909031126227,153893,0.6931453611813666,0.5030826822916666,0.24999049706988857,154547,0.6931281745793132,0.4959440104166667,0.24998354894849992,152354,0.6931142780960862,0.4669954427083333,0.24891069919798103,143461,0.6909669940903889,0.50953125,0.24990915527343746,156528,0.6929654801015348,0.4766536458333333,0.24945494774712462,146428,0.6920566795990724,0.5211979166666667,0.2495506483289931,160112,0.6922482078016183,128.47752604166666,1651.256155077447,5.087256207657249,-0.17239077432242342,0.08488224525759724,52.864775390625,10036.855311310228,1.2123810596395748,16.038786424667574,17900.488182888486,0.7819386072066248,1
000000247420.png,0.50408203125,0.24998333702087414,154854,0.693113854231477,0.5057389322916667,0.24996706465615168,155363,0.6930813084258565,0.51384765625,0.2498082424163818,157854,0.6927636163496993,0.518740234375,0.24964880361557,159357,0.6924446232467407,0.576123046875,0.2442052817344664,176985,0.6815125520163737,0.556181640625,0.24684362325668335,170859,0.6868210759121471,0.373017578125,0.23387546453475955,114591,0.6605421763353125,0.86287109375,0.11832456932067868,265074,0.399717186899622,169.05727864583332,2531.934160562981,4.992893590644096,-1.202625034780378,1.7231875200728997,60.996334635416666,10539.211679273436,1.7643362227812949,21.20364901022567,30662.702892349083,1.3159443452147814,2
000000447805.png,0.4990094621726686,0.24999901883481263,186901,0.6931452182282869,0.5005286428296809,0.2499997205367586,187470,0.6931466216333584,0.5215622196591054,0.24953507068337263,195348,0.69221703349972,0.4613903840403264,0.24850929755544662,172811,0.6901628056561993,0.3307595369302405,0.22135766565993334,123884,0.6347152243191696,0.23746208723140672,0.1810738443591105,88940,0.5481368289450967,0.26509835960528,0.19482121933986965,99291,0.5783223739749256,0.3094723183391003,0.21369920252092284,115911,0.6186778050573296,76.7471298432227,6548.576918638615,4.857974817352611,0.665731873754057,-1.2089229946783993,80.36048902131658,12803.13042561843,1.9039224555883039,9.676008043696353,12462.167198670733,1.5576301974005282,2
000000270725.png,0.49771728515625,0.24999478921294221,163092,0.6931367589496262,0.4984466552734375,0.24999758712016046,163331,0.6931423547925035,0.50068359375,0.2499995326995849,164064,0.693146245958824,0.487811279296875,0.24985143508762117,159846,0.6928500212994793,0.55391845703125,0.2470927999913693,181508,0.6873214587128682,0.415093994140625,0.24279097016900772,136018,0.6786590155815302,0.343597412109375,0.22553823050111532,112590,0.6433928339347894,0.226422119140625,0.17515514310449362,74194,0.5349168741199535,80.51780395507812,3674.126202794573,5.189630660630996,0.7279593965226201,-0.5650371025699301,85.17369689941407,13036.764662761158,2.050635404242219,10.055289123564036,10056.134117184503,1.7057946787624778,1
000000579864.png,0.49703125,0.2499911865234375,152688,0.693129553503249,0.4830826822916667,0.24971380436155527,148403,0.6925746800224251,0.488076171875,0.24985782232284565,149937,0.6928627982468473,0.47379231770833335,0.24931315738889911,145549,0.6917728656417854,0.4327083333333333,0.24547183159722225,132928,0.6840633046582059,0.3592024739583333,0.23017605666054616,110347,0.652957946145875,0.30259765625,0.21103231468200692,92958,0.6130492507514662,0.22303059895833333,0.17328795088662038,68515,0.5307170147273877,73.53781901041667,3208.0521960245337,5.138238981377615,0.3882772187428088,-0.9135885501094494,73.734697265625,12178.506818235175,1.816947086880263,9.136458038483003,8532.388155344377,1.352354468510822,2
000000103454.png,0.4987125,0.24999834234375004,79794,0.6931438652437816,0.4987375,0.24999840609374993,79798,0.6931439927440579,0.49474375,0.24997237183593735,79159,0.6930919232140214,0.4969375,0.24999062109374995,79510,0.6931284226301584,0.4953125,0.24997802734374985,79250,0.6931032346036925,0.50906875,0.24991775777343742,81451,0.692982687087255,0.43725,0.24606243749999998,69960,0.6852512516798823,0.60686875,0.23857907027343744,97099,0.6701281461314272,137.3290625,3539.9427303710936,5.395210109873181,-0.4493673200893244,-0.7424173041380229,90.75445,13149.4169801975,2.3055560079005346,16.686515428453536,22120.77434035599,1.560573410760769,0
000000082314.png,0.49957356770833333,0.24999981815550057,153469,0.6931468168709025,0.50205078125,0.24999579429626456,154230,0.6931387691288905,0.5102506510416667,0.2498949241532219,156749,0.692937014142669,0.49697265625,0.24999083518981918,152670,0.6931288508275907,0.49113606770833335,0.2499214307043286,150877,0.6929900337367223,0.37263346354166665,0.2337777653906081,114473,0.6603423928595653,0.15056315104166668,0.1278938885900709,46253,0.4236846877937718,0.054052734375,0.0511310362815857,16605,0.21027963508263545,43.85769856770833,2555.664792620076,4.5775965352476655,2.8582575928067744,8.462519031709434,81.15101236979167,13320.236794873545,1.5141419971266998,5.529480735345676,4448.587359073485,1.1990078567764786,2
000000408823.png,0.49755733333333335,0.24999403337955556,93292,0.6931352472715886,0.49895466666666666,0.24999890727822227,93554,0.6931449951147977,0.5003573333333333,0.24999987231288887,93817,0.6931469251857014,0.48868266666666665,0.24987191796622224,91628,0.6928909946145628,0.439952,0.24639423769600002,82491,0.685918219798286,0.42472533333333334,0.2443337245582222,79636,0.6817714278860496,0.22462933333333332,0.17417099593955548,42118,0.5327050199425469,0.3557493333333333,0.22919174516622226,66703,0.6509332349620742,87.948992,3943.587520850603,5.1668924829538465,0.10763635862206274,-1.4647652360216559,54.96225066666667,10222.633476321165,1.3697054193140046,11.13994628083435,11680.869525068407,1.1816903182643077,2
000000384824.png,0.5135172716627635,0.249817283366795,140334,0.6927817027666929,0.516364168618267,0.2497322139854329,141112,0.6926115128773558,0.5323185011709601,0.2489555144820627,145472,0.6910567524877258,0.5327905444964871,0.2489247801916238,145601,0.6909951968216925,0.5533372365339578,0.24715513919892068,151216,0.6874466185607915,0.46558108899297423,0.24881533856509047,127234,0.6907759829039699,0.49580283957845434,0.24998238384439583,135493,0.6931119478349533,0.2252963992974239,0.1745379317610396,61569,0.5335301644825988,92.25915544496488,4763.61986275277,5.2338463246049525,1.0336548355673678,0.22119699645593016,99.33294057377049,13295.699228150448,2.5305179129969537,11.646574331836035,13187.989256509907,1.994192982965313,0
000000017048.png,0.4993330792682927,0.2499995552167376,131025,0.6931462909931567,0.5000647865853659,0.2499999958026983,131217,0.693147172165342,0.4991653963414634,0.24999930343673313,130981,0.6931457874327647,0.4914672256097561,0.24992719176120512,128961,0.6930015570134793,0.5487461890243902,0.2476238090555984,143991,0.6883872415244822,0.4502743902439024,0.24752736373438433,118152,0.6881937236992519,0.25646341463414635,0.19068993158834033,67296,0.5693251599398359,0.2505373475609756,0.18776838503808654,65741,0.5629247116401804,79.0990205792683,4127.314703309027,5.010170941010757,0.7533346357032545,-0.9053917149530784,61.42040015243902,11101.518999230122,1.4152199964515013,9.847309627378868,10303.395352171163,1.094456820659721,0
000000286885.png,0.5010026041666666,0.24999899478488502,153908,0.693145170128368,0.49940104166666666,0.24999964124891497,153416,0.6931464630576036,0.5044368489583333,0.24998031437132093,154963,0.6931078087858722,0.51296875,0.2498318115234376,157584,0.6928107658801823,0.493564453125,0.2499585837364196,151623,0.6930643457455572,0.573544921875,0.24459114446640023,176193,0.6822901203238017,0.3545865885416667,0.22885493976804944,108929,0.6502397746863877,0.25659505208333333,0.1907540313296848,78826,0.5694652336155704,89.40947916666667,3547.8844231662342,5.1467613005251875,0.949911540522359,-0.29656825543145215,77.87243815104166,12429.02086013615,1.9580576011650725,11.170014320655289,11417.170168097187,1.432267834228506,2
000000312244.png,0.4959485294117647,0.24998358558607267,134898,0.6931143513728373,0.4917169117647059,0.24993139044928633,133747,0.6930099551814682,0.4812095588235294,0.24964691932039354,130889,0.6924408528854697,0.48225367647058826,0.2496850680011895,131173,0.6925171842527581,0.44059191176470586,0.24647067905222747,119841,0.6860718360222887,0.4586139705882353,0.24828719656952858,124743,0.6897176513457013,0.6077610294117647,0.23838756054011676,165311,0.6697390770619325,0.0735735294117647,0.0681604651816609,20012,0.26278598156376043,77.30148529411764,1661.1978345586072,4.948661033081134,0.47195400557495,1.4204231202422521,58.08652573529412,10214.320083150074,1.669761405786487,9.651087325299775,7547.494101882839,1.2874126326892745,1
000000522684.png,0.4946742957746479,0.24997163687450416,134868,0.6930904532362823,0.4934162265258216,0.2499566539268407,134525,0.693060485908277,0.4957893192488263,0.24998227016761185,135172,0.6931117204760275,0.49216916079812206,0.24993867795739438,134185,0.6930245314603848,0.4720840669014085,0.249220700679235,128709,0.6915877711638325,0.44360328638497654,0.24681941069342506,120944,0.6867724446367858,0.5191718016431925,0.24963244202175405,141547,0.6924118843656126,0.6643852699530517,0.22297748302246237,181138,0.6380838145500096,147.4189774061033,5215.944264271202,5.3807221363430315,-0.6908057885083819,-0.792481578301993,108.06334727112676,12597.579727586859,3.014000677137897,18.487191806127477,26647.89848116356,2.425671055217621,2
000000475681.png,0.5003979264018692,0.24999984165457878,137069,0.6931468638690693,0.4987952686915888,0.24999854862247442,136630,0.6931442778020858,0.5009090245327102,0.24999917367439892,137209,0.6931455279078327,0.5108900408878505,0.249881407009461,139943,0.6929099758229116,0.5271028037383177,0.24926543802952225,144384,0.6916773363303794,0.5462251752336449,0.24786323317461892,149622,0.6888675383039742,0.590876898364486,0.24174138934365086,161853,0.676537796346324,0.5240690712616822,0.24942067980860017,143553,0.6919880922793407,138.39855797313083,2229.5371248189235,5.056650375644816,0.16762716785503481,0.5251558156068907,72.05161726051402,12431.877603619865,1.4608499339105179,17.279099348319498,21083.83146907766,1.1189250510517306,2
000000183920.png,0.49812174479166665,0.24999647215737242,153023,0.6931401248580957,0.4971842447916667,0.24999207152260672,152735,0.6931313235213434,0.49734049479166664,0.24999292703204679,152783,0.6931330345573358,0.49352864583333333,0.24995812157524952,151612,0.6930634213718845,0.5305338541666667,0.24906768374972874,162980,0.6912813873756722,0.5564876302083334,0.24680914763344655,170953,0.6867518306567717,0.435029296875,0.24577880773544308,133641,0.6846808761527949,0.7368880208333334,0.19388406558566626,226372,0.5762868467577125,155.88976888020832,3860.098249490856,5.305511069997804,-0.672527676833496,-0.21204695981614075,76.639833984375,12423.454294113066,1.9063366720985138,19.533079755514805,27780.177086280324,1.5444194051696964,1
000000385321.png,0.49935221354166665,0.24999958037270437,153401,0.6931463413051193,0.5036751302083333,0.24998649341795182,154729,0.6931201671526066,0.5334765625,0.2488793197631835,163884,0.6909041425108469,0.4471158854166667,0.24720327042473683,137354,0.6875432455323319,0.5562369791666667,0.2468374021742079,170876,0.6868085809316431,0.44773763020833335,0.24726864470375906,137545,0.6876744791719207,0.45562825520833333,0.2480311482641433,139969,0.6892042922346998,0.6417220052083333,0.22991487323972915,197137,0.652420975114947,141.745556640625,2034.0288686029116,4.964593208726541,-0.29688224324920964,-0.1049785430097745,90.12294596354167,13630.793800305675,1.9832813730677723,17.772619345837608,21809.965697551503,1.6363350695140246,0
000000251463.png,0.49791259765625,0.24999564275145542,203945,0.6931384660375416,0.49728271484375,0.24999261636137957,203687,0.6931324132100128,0.50312744140625,0.24999021911025046,206081,0.6931276186528899,0.51079833984375,0.24988339585661887,209223,0.6929139541410985,0.518798828125,0.2496466040611267,212500,0.6924402220697197,0.528798828125,0.2491706274986267,216596,0.691487517192989,0.49331787109375,0.24995534915328022,202063,0.6930578762080518,0.2597607421875,0.19228509900569918,106398,0.5728065121895851,97.63543701171875,3515.562867753357,5.322300156445763,0.8539809012855498,0.20823132420025958,117.09121337890625,12517.730295842164,3.1366866552242487,12.142850809270481,12900.792602446463,2.5870130863324423,2
000000330070.png,0.5007001768867925,0.24999950975232713,135870,0.6931462000642793,0.5008623231132076,0.24999925639884846,135914,0.6931456933569049,0.49142467570754716,0.24992646381327935,133353,0.6930001009755611,0.4967423349056604,0.24998938761813325,134796,0.6931259556460455,0.47394236438679244,0.2493209996262492,128609,0.6917885644216264,0.45435583726415096,0.2479166104081434,123294,0.6889745946483827,0.4486291273584906,0.24736103344404983,121740,0.687859922492182,0.5591796875,0.24649776458740222,151739,0.6861262631950621,129.85179097877358,5593.57860159782,5.340258993618527,-0.17466429346686926,-1.4925784275479708,42.655627211084905,8378.532921975415,1.1705557841058605,16.345569548104656,22187.888578141006,0.984365781694748,2
000000431534.png,0.49894933333333336,0.2499988960995555,93553,0.6931449727574317,0.49843733333333334,0.24999755807288893,93457,0.6931422966977724,0.5044693333333333,0.2499800250595555,94588,0.6931072301470418,0.491712,0.24993130905600008,92196,0.6930097923799927,0.481744,0.24966671846400007,90327,0.6924804693068038,0.4504106666666667,0.24754089801955542,84452,0.6882208817967616,0.3736373333333333,0.23403247647288883,70057,0.660863189879821,0.140192,0.12053820313600003,26286,0.4053118677064514,71.425808,2573.015396880469,5.1665245914876925,1.0184181777720545,0.8121262090102008,97.75841066666666,13329.385538594019,2.4782341544427284,8.847738597278594,7570.047279340457,2.148726830739779,2
000000067820.png,0.5004830309139785,0.24999976668113608,119155,0.693146713922145,0.5050949260752688,0.2499740417282875,120253,0.6930952631180406,0.4718623991935484,0.24920827542085663,112341,0.6915628945707271,0.47124075940860216,0.24917290608060602,112193,0.6914920793995012,0.49811407930107526,0.2499964433031174,118591,0.6931400671493131,0.5243237567204301,0.24940835485900528,124831,0.6919634231102808,0.44699680779569895,0.24719066161615386,106421,0.6875179330282277,0.9053595430107527,0.08568364089011371,215548,0.31314466676761177,176.41005124327958,922.9708994765408,4.674299868817753,-0.6249174458451633,0.30948632377792196,90.03723538306451,13574.906589836732,2.020675936244329,22.047820119985225,31528.530826496186,1.451207130375646,0
000000156220.png,0.50093125,0.24999913277343752,160298,0.6931454461058175,0.4924375,0.2499428085937499,157580,0.6930327933859036,0.4954375,0.2499791835937499,158540,0.6931055471696623,0.446653125,0.24715411092773437,142929,0.6874445541625227,0.47598125,0.24942309964843756,152314,0.6919929356946914,0.64430625,0.2291757062109375,206178,0.6509002194190143,0.38633125,0.23707941527343745,123626,0.6670786892155196,0.423384375,0.24413004600585947,135483,0.6813608937683768,114.19268125,4885.887730185898,5.229927469017379,0.4792327590132717,-1.002080374446808,95.138475,13589.759030924373,2.237493213293045,14.25738711966925,17743.283423986635,1.772410240362411,2
000000366550.png,0.4977493333333333,0.24999493449955545,93328,0.6931370495248437,0.4995306666666667,0.24999977972622228,93662,0.693146740012325,0.5018186666666666,0.2499966924515555,94091,0.6931405654484699,0.4947573333333333,0.24997251444622218,92767,0.6930922084450712,0.4888266666666667,0.24987515662222223,91655,0.6928974730190791,0.43704533333333334,0.246036709944889,81946,0.6851995229445217,0.3288586666666667,0.2207106440248889,61661,0.6333674129512288,0.28496533333333335,0.20376009213155558,53431,0.5975819554606219,86.79133866666666,3286.5348711146376,5.261639679670138,0.5477741714521525,-0.4836420714259235,89.85844266666666,13429.210820188047,2.099158728337931,10.91200536363336,10836.635372902665,1.751377849641493,1
000000207962.png,0.496493544600939,0.2499877047705344,135364,0.6931225898994465,0.500399794600939,0.24999984016427707,136429,0.6931468608884653,0.49847051056338026,0.24999766066206328,135903,0.6931425018767752,0.5017899061032863,0.2499967962361415,136808,0.6931407730185426,0.5320825997652582,0.2489707067923022,145067,0.6910871792203741,0.5437903462441315,0.24808240557581906,148259,0.6893070737154963,0.29744351525821594,0.20897087048905139,81095,0.6086826116158924,0.570418867370892,0.24504118311820072,155519,0.6831964973796163,125.47010710093896,5102.732241684539,5.351827245934908,-0.23642476673117582,-1.3662716619236042,91.54445789319249,13263.996483002775,2.2211947513894494,15.719896132198246,20579.481523169554,1.6575333271320445,0
000000351816.png,0.49884096244131454,0.24999865663193754,136004,0.6931444938214142,0.49450924295774645,0.24996985158710294,134823,0.6930868825221903,0.5095180457746479,0.24990940680463172,138915,0.6929659832247863,0.39790199530516435,0.23957599743733335,108484,0.6721518238826039,0.49286971830985915,0.24994915908301923,134376,0.6930454952793049,0.37925469483568075,0.23542057128077548,103400,0.663698084582653,0.3390221537558685,0.22408613301860075,92431,0.6403847465962641,0.20257482394366197,0.1615382646478563,55230,0.5039512358019551,74.35820862676056,2473.0717305937997,4.610161676810537,-0.09608130490775814,-1.7363160393474408,61.530978579812206,11020.699583167969,1.4999227893220342,9.309099096657341,7914.014351042815,1.122144909439312,1
000000313056.png,0.4948871527777778,0.24997385879328232,114022,0.6930948972353215,0.5018576388888889,0.2499965491777585,115628,0.6931402788995846,0.5092274305555555,0.24991485452534246,117326,0.6929768799429772,0.45641927083333333,0.24810072004530168,105159,0.6893437962890827,0.43993923611111113,0.24639270464108307,101362,0.6859151388154847,0.36580729166666665,0.23199231703016499,84282,0.6566864848490778,0.6130208333333333,0.23722629123263886,141240,0.6673776340475397,0.3594791666666667,0.2302538953993054,82824,0.653117937156029,111.17839409722222,4310.97783700441,4.872481546291695,0.3016918401391425,-1.4654052762805239,80.69470052083334,12344.980563929406,2.1805083180848417,14.097957861459204,16472.860735178187,1.9077020257329498,1
000000235384.png,0.5035306666666667,0.2499875343928889,94412,0.6931222491385305,0.5122933333333334,0.24984887395555558,96055,0.6928448980115824,0.5234293333333333,0.24945106633955563,98143,0.6920489111148833,0.52728,0.24925580159999994,98865,0.6916580444375873,0.5012693333333333,0.24999838879288888,93988,0.6931439581422617,0.580848,0.24346360089600014,108909,0.6800168120872501,0.43770133333333333,0.24611887613155556,82069,0.6853647228937743,0.6354133333333334,0.23166322915555557,119140,0.6560116279183985,143.793312,4756.31032540399,5.369559285525554,-0.3726945069088943,-0.953062278760072,92.572672,12742.651844113752,2.5408324912968663,17.861037601543195,25017.859086366043,2.02369162732238,0
000000425401.png,0.4990773333333333,0.24999914868622228,93577,0.6931454779314234,0.5004906666666666,0.2499997592462222,93842,0.6931466990523125,0.4997066666666667,0.24999991395555557,93695,0.6931470084710465,0.49463466666666667,0.24997121319822221,92744,0.6930896058514322,0.46531733333333336,0.24879711263288892,87247,0.6907394728523594,0.5562186666666666,0.24683946151822214,104291,0.6868127171146302,0.388224,0.23750612582400002,72792,0.6679470275001553,0.18885866666666667,0.15319107069155558,35411,0.4845637811030105,81.72028266666666,1907.253496880099,5.035327704596367,0.3303643186693401,-0.7229572863732088,100.78500266666667,13570.692346813326,2.408204065689884,10.34706878657484,8565.52837834286,1.8157528652707393,2
000000087759.png,0.4977630615234375,0.24999499610625203,163107,0.693137172739064,0.4973297119140625,0.2499928695615381,162965,0.6931329196152298,0.490399169921875,0.24990782406181103,160694,0.6929628173533582,0.5055267333984375,0.24996945521794248,165651,0.6930860897517914,0.5412628173828125,0.24829737990163264,177361,0.6897380645747619,0.488134765625,0.24985921621322635,159952,0.6928655865536772,0.3314697265625,0.2215975469350815,108616,0.6352145928859774,0.1739898681640625,0.14371739394031463,57013,0.4621565928989645,75.26351623535156,3085.533406483745,5.13022693880354,1.0048493465830821,0.2584431308505404,71.35155944824218,12339.315337228769,1.4451525248657415,9.512941010541148,8659.634235922738,1.1566331384055055,2
000000268160.png,0.4661588541666667,0.24885477684868698,143204,0.690854982330409,0.5407194010416667,0.24834193037880803,166109,0.689827365965215,0.5514973958333333,0.24734801822238509,169420,0.6878337996442945,0.563408203125,0.2459793997764587,173079,0.6850842866176412,0.5571484375,0.24673405609130863,171156,0.6866009960489403,0.5193294270833333,0.2496263732486301,159538,0.6923997408165821,0.6143912760416667,0.23691463596555926,188741,0.6667432317296568,0.5383854166666666,0.24852655978732638,165392,0.6901973985872876,142.02814453125,4944.2417860103615,5.232150528899488,0.04354637801432406,-0.8904504695804194,78.40116536458333,12656.262894475258,1.9113979473475113,17.770862549435652,24800.43206924908,1.504072187104308,1
000000246693.png,0.4973552178899083,0.24999300512759015,138782,0.6931331907498872,0.4816047878440367,0.2496616161697371,134387,0.6924702601452124,0.45374856651376144,0.2478608049004681,126614,0.6888626678399214,0.43603784403669726,0.2459088426045261,121672,0.6849424016345025,0.41637399655963303,0.2430066915485917,116185,0.6790946144080232,0.39757740825688076,0.23950961270062224,110940,0.6720171553191757,0.3560528956422018,0.2292792311470052,99353,0.651113307929513,0.18604859518348624,0.15143451541373745,51915,0.48044238882256846,72.74992832568807,2844.3539707517443,5.106652499564244,0.4406585647436749,-0.6486593773568368,91.82846186926605,13526.027899784385,2.1304526117694365,9.202932363132536,8099.99929763836,1.6851011402540776,2
000000204229.png,0.5001985677083334,0.24999996057086515,153661,0.6931471017016736,0.500517578125,0.24999973211288434,153759,0.6931466447856187,0.499189453125,0.24999934301376336,153351,0.6931458665868966,0.49045247395833336,0.24990884474648364,150667,0.6929648589722563,0.5105143229166667,0.24988944901360413,156830,0.6929260622889097,0.49796223958333335,0.24999584753248427,152974,0.6931388756019231,0.5802766927083334,0.24355565260781187,178261,0.6802025339980369,0.3338313802083333,0.22238798979653254,102553,0.6368588301067892,111.39275716145833,2107.322613556915,5.197273587001636,0.3702705395903398,-0.19136478578185967,79.38994791666667,12907.421977080621,1.7648883442056822,13.953793893783544,14320.96059755836,1.2880929869869886,1
000000432973.png,0.4988217213114754,0.24999861165933215,136318,0.6931444038760396,0.5001170960187353,0.2499999862885224,136672,0.6931471531369898,0.4990412763466042,0.2499990808489564,136378,0.6931453422567317,0.5083723653395784,0.24992990349862068,138928,0.6930069810050924,0.48119145199063235,0.24964623852177936,131500,0.6924394906460736,0.4833101580796253,0.2497214491766729,132079,0.6925899754130744,0.7493889051522248,0.18780517398697458,204793,0.5630055056365291,0.04647248243559719,0.044312790811870326,12700,0.18799467417761312,84.63655591334894,1097.7855093911942,4.774292779184953,0.4911456073091331,2.745032061855035,99.47904347189696,14090.40234917288,2.103359240984736,10.619599897897515,8182.241882501502,1.5190822354091782,0
000000173310.png,0.4985910790598291,0.24999801494178428,149338,0.69314321043826,0.5003004807692307,0.2499999097113073,149850,0.693146999982549,0.4944143963675214,0.2499688010320609,148087,0.6930847813261681,0.4952757745726496,0.24997768169411166,148345,0.6931025432840023,0.4914229433760684,0.2499264340996699,147191,0.6930000415425134,0.47620192307692305,0.24943365153476338,142632,0.6920140555740216,0.4697248931623932,0.2490834179059715,140692,0.6913128945622528,0.5636117788461539,0.24595354159202792,168813,0.6850322893922386,132.74498530982905,6250.684533480019,5.486408117894316,-0.1540581247194552,-1.3648313155760892,72.03942307692307,12075.635024346648,1.7543579893496646,16.798822828768767,23777.039041734668,1.3231919896004007,2
000000045698.png,0.5073452102803738,0.24994604788593716,138972,0.693039272450377,0.5137558411214953,0.24981077683504,140728,0.6927686864750245,0.5246130257009346,0.24939419896584522,143702,0.6919350886901998,0.5281980140186916,0.24920487200540173,144684,0.6915560805251155,0.54053738317757,0.2483567205651148,148064,0.6898570117003918,0.538533148364486,0.2485151964771206,147515,0.6901746269865029,0.4403183411214953,0.24643809959350987,120612,0.6860063664192113,0.5721159462616823,0.2447992902947821,156714,0.682709394499502,135.15176693925233,3915.542285137271,5.308223767591177,0.18817649213280266,-0.8811901878897115,88.97215245327102,13444.90313806554,2.0117239756391614,16.974257515398488,21951.540435279705,1.3763020846238205,1
000000230858.png,0.499375,0.24999960937499996,135830,0.6931463993097419,0.4999338235294118,0.24999999562067485,135982,0.6931471718012947,0.4990220588235294,0.2499990436310555,135734,0.6931452678208365,0.4998455882352941,0.24999997615700698,135958,0.6931471328739585,0.5409154411764706,0.24832592667333472,147129,0.6897952871664199,0.5661507352941176,0.24562408022004756,153993,0.6843696289815941,0.23449264705882353,0.17950584553416957,63782,0.5446481302441138,0.5147058823529411,0.24978373702422135,140000,0.6927145922272343,115.15544852941177,4295.979328401761,5.219590599540871,-0.15475069960387633,-1.4808860830866073,98.04445588235293,13728.699972203938,2.2807321915440593,14.320708733603974,17327.188369321295,1.8178717152425197,2
